MMSI,BaseDateTime,LAT,LON
367197230,2022-03-31T00:01:41,46.1693,-123.91361
368024780,2022-03-31T00:01:43,41.79002,-90.23801
316003871,2022-03-31T00:01:50,49.24686,-123.29393
367030530,2022-03-31T00:02:01,34.48727,-90.58467
368027780,2022-03-31T00:01:56,29.25781,-89.96666
367509510,2022-03-31T00:02:07,30.46988,-91.19348
368139720,2022-03-31T00:02:07,28.64506,-96.06659
367718440,2022-03-31T00:02:10,40.50399,-80.11324
367006810,2022-03-31T00:02:08,30.3877,-91.21636
366921840,2022-03-31T00:00:02,27.81378,-97.39624
367692910,2022-03-31T00:01:17,40.82397,-91.0884
366823870,2022-03-31T00:00:02,29.81675,-90.00593
367522850,2022-03-31T00:01:20,38.3941,-90.33577
367456350,2022-03-31T00:00:04,35.20195,-90.06018
316024578,2022-03-31T00:01:22,49.18088,-123.18445
339857000,2022-03-31T00:00:04,26.74891,-80.04956
367412610,2022-03-31T00:01:54,37.90274,-87.47655
316005605,2022-03-31T00:00:11,49.23064,-122.77148
367779190,2022-03-31T00:02:02,25.72583,-80.23438
366193000,2022-03-31T00:01:29,30.36952,-88.56431
366773090,2022-03-31T00:01:19,48.53892,-123.01203
367755550,2022-03-31T00:00:53,40.47113,-80.59458
367122230,2022-03-31T00:00:55,40.64703,-89.61115
366961670,2022-03-31T00:01:11,29.76343,-95.08892
367614030,2022-03-31T00:01:11,43.37209,-124.21047
368083440,2022-03-31T00:02:10,40.57103,-80.22874
311000274,2022-03-31T00:01:20,25.95732,-77.85009
368149110,2022-03-31T00:01:14,38.18638,-90.3323
636014798,2022-03-31T00:02:10,46.18193,-124.17415
367686490,2022-03-31T00:01:27,26.77701,-80.05111
367669940,2022-03-31T00:01:14,29.89976,-90.08056
316004932,2022-03-31T00:01:22,49.29909,-123.02912
368184080,2022-03-31T00:01:15,29.42036,-94.72399
367040920,2022-03-31T00:01:24,32.08747,-81.08882
338124433,2022-03-31T00:00:50,30.33338,-81.6122
367676010,2022-03-31T00:01:15,47.65594,-122.37886
636015410,2022-03-31T00:01:10,28.51178,-94.20754
367057330,2022-03-31T00:01:24,36.59606,-89.34584
367506740,2022-03-31T00:01:12,30.09144,-93.29804
367543910,2022-03-31T00:01:17,40.50103,-80.07846
310779000,2022-03-31T00:01:26,29.74298,-93.86953
366999701,2022-03-31T00:01:10,30.3635,-89.08956
367162740,2022-03-31T00:01:17,29.81684,-90.00588
367549670,2022-03-31T00:01:19,29.78782,-95.07112
367514360,2022-03-31T00:01:42,29.95042,-90.38507
367564470,2022-03-31T00:01:18,29.98559,-90.40658
367522240,2022-03-31T00:01:46,37.05573,-88.51577
369567000,2022-03-31T00:01:20,45.56617,-122.72629
367625610,2022-03-31T00:01:21,29.77511,-95.07818
367657110,2022-03-31T00:01:45,29.14723,-90.20583
368027980,2022-03-31T00:01:19,29.54759,-90.69391
367731210,2022-03-31T00:01:20,26.10424,-80.1292
368197450,2022-03-31T00:01:30,26.77826,-80.05304
563109900,2022-03-31T00:01:57,29.24086,-94.68655
367728870,2022-03-31T00:01:26,29.35081,-94.74382
368010960,2022-03-31T00:01:17,37.04521,-89.17572
367645170,2022-03-31T00:01:16,45.64745,-122.74266
367907000,2022-03-31T00:02:10,47.59031,-122.3389
367307120,2022-03-31T00:01:17,38.52913,-90.2594
368169710,2022-03-31T00:01:20,30.69212,-81.4598
368141960,2022-03-31T00:01:45,29.82992,-93.96197
366553750,2022-03-31T00:01:31,29.91994,-90.07683
367480130,2022-03-31T00:01:55,45.73475,-122.85226
368612000,2022-03-31T00:01:06,47.60446,-122.33993
304010983,2022-03-31T00:02:04,26.55758,-94.54916
367433990,2022-03-31T00:02:06,36.17233,-95.61875
367460360,2022-03-31T00:01:10,29.466,-94.9629
538007673,2022-03-31T00:02:08,18.50626,-65.77325
367310330,2022-03-31T00:01:10,29.26123,-89.3602
316004932,2022-03-31T00:00:01,49.29909,-123.02912
368203470,2022-03-31T00:02:09,30.28005,-91.20402
212439000,2022-03-31T00:01:27,28.60798,-89.62875
367423730,2022-03-31T00:01:11,30.03886,-93.3345
636020277,2022-03-31T00:00:30,29.7295,-95.13592
366993380,2022-03-31T00:01:21,30.23895,-91.12765
367541160,2022-03-31T00:01:40,30.02147,-93.981
338212484,2022-03-31T00:01:53,18.28825,-65.63572
366961440,2022-03-31T00:01:33,30.04942,-90.49056
367608850,2022-03-31T00:01:23,29.25794,-89.9665
366122000,2022-03-31T00:01:54,48.75521,-122.50372
368044440,2022-03-31T00:01:14,29.78764,-95.07211
636019494,2022-03-31T00:02:10,49.30441,-123.05693
338115354,2022-03-31T00:01:56,30.56761,-88.09185
368055190,2022-03-31T00:02:13,28.70633,-95.92201
368062270,2022-03-31T00:01:18,30.40067,-87.22409
338209286,2022-03-31T00:01:05,47.30438,-122.50986
367311490,2022-03-31T00:01:19,29.84097,-91.95078
369493434,2022-03-31T00:02:11,48.13979,-123.41699
367417570,2022-03-31T00:01:11,29.70022,-95.00187
368209860,2022-03-31T00:02:15,29.7708,-93.34695
367180360,2022-03-31T00:01:34,30.28922,-81.41695
367644590,2022-03-31T00:01:56,40.13058,-80.70726
316030626,2022-03-31T00:02:17,48.84478,-123.32554
367731210,2022-03-31T00:00:00,26.10424,-80.1292
368181750,2022-03-31T00:00:00,30.40619,-81.54694
366801280,2022-03-31T00:00:01,29.63559,-94.96486
367797440,2022-03-31T00:00:47,40.59571,-80.65164
367053260,2022-03-31T00:00:02,29.75315,-95.06568
367431550,2022-03-31T00:00:02,37.77783,-87.93963
367611260,2022-03-31T00:00:48,29.38081,-89.80544
367627450,2022-03-31T00:00:09,25.7735,-80.17633
367067960,2022-03-31T00:00:01,30.39308,-81.40539
538005837,2022-03-31T00:00:05,19.75606,-67.04653
366993020,2022-03-31T00:00:49,40.04646,-80.73083
566539000,2022-03-31T00:01:11,28.63754,-93.98108
366958910,2022-03-31T00:00:13,30.06869,-93.34421
368156330,2022-03-31T00:01:27,40.56187,-80.2183
366943760,2022-03-31T00:01:28,29.58952,-94.8469
367441870,2022-03-31T00:00:01,38.43006,-82.60192
367004350,2022-03-31T00:01:20,37.04774,-88.54146
367104530,2022-03-31T00:01:19,30.0884,-90.90654
367069240,2022-03-31T00:00:02,18.50515,-66.27546
367189570,2022-03-31T00:01:17,29.94132,-90.31123
316011649,2022-03-31T00:01:20,49.30006,-123.10059
338106996,2022-03-31T00:00:36,26.83194,-80.05531
368083440,2022-03-31T00:00:06,40.57104,-80.22874
366979270,2022-03-31T00:00:39,36.2034,-86.69636
305756000,2022-03-31T00:01:25,29.71915,-95.24583
366991740,2022-03-31T00:00:07,29.3201,-94.78527
636011289,2022-03-31T00:01:09,29.357,-94.55675
367369930,2022-03-31T00:01:29,30.10442,-93.31076
367717660,2022-03-31T00:00:09,29.96487,-90.23306
219005000,2022-03-31T00:01:15,28.24573,-95.95938
371228000,2022-03-31T00:00:04,32.17462,-79.7082
367627470,2022-03-31T00:01:47,29.89219,-91.91143
368048120,2022-03-31T00:01:16,34.74065,-90.44481
367689620,2022-03-31T00:01:08,27.60717,-82.79483
368025880,2022-03-31T00:01:16,26.11128,-80.10828
367471820,2022-03-31T00:01:26,38.72806,-85.08829
367788580,2022-03-31T00:01:34,45.86615,-122.79626
477209900,2022-03-31T00:01:55,22.48547,-97.87423
338183078,2022-03-31T00:01:13,27.37223,-82.61769
367427470,2022-03-31T00:00:13,29.64089,-94.99802
367122230,2022-03-31T00:02:04,40.64703,-89.61113
366994190,2022-03-31T00:01:23,29.98672,-90.39937
563129700,2022-03-31T00:01:25,28.34581,-80.52232
367522910,2022-03-31T00:01:26,35.1238,-90.07682
366539000,2022-03-31T00:01:30,29.83252,-93.96497
367719830,2022-03-31T00:02:17,38.01564,-90.08829
316020868,2022-03-31T00:01:16,49.02487,-123.14812
367669940,2022-03-31T00:00:04,29.89975,-90.08055
366939330,2022-03-31T00:00:19,31.85798,-91.27522
367021310,2022-03-31T00:01:22,30.1285,-89.67032
364888400,2022-03-31T00:01:17,29.77645,-93.34738
368209860,2022-03-31T00:00:05,29.77081,-93.34695
367714220,2022-03-31T00:01:30,29.3668,-94.78976
636090886,2022-03-31T00:01:47,29.93643,-90.32956
308865000,2022-03-31T00:01:18,26.27696,-78.48435
367361740,2022-03-31T00:01:43,41.50899,-88.09662
368612000,2022-03-31T00:02:09,47.60446,-122.33993
367792310,2022-03-31T00:01:17,26.05567,-97.21263
338151046,2022-03-31T00:01:16,48.60967,-123.15484
369970628,2022-03-31T00:01:15,41.57576,-90.40398
366989120,2022-03-31T00:01:45,29.25459,-89.96894
367526550,2022-03-31T00:02:20,34.35115,-86.2807
366046000,2022-03-31T00:01:17,47.63009,-122.38098
368047220,2022-03-31T00:01:19,30.12958,-91.02257
316007956,2022-03-31T00:01:21,48.9801,-123.76361
366896060,2022-03-31T00:01:10,29.57657,-93.77697
367516730,2022-03-31T00:01:33,45.61201,-122.64537
368007110,2022-03-31T00:01:11,48.38083,-122.51327
366963860,2022-03-31T00:01:14,29.79324,-90.01539
316030441,2022-03-31T00:01:11,48.58638,-123.52117
367519450,2022-03-31T00:01:15,47.58875,-122.35213
368035660,2022-03-31T00:01:24,30.47426,-86.98983
368157320,2022-03-31T00:01:26,29.73079,-95.05285
367581490,2022-03-31T00:01:13,27.81053,-97.30376
366993020,2022-03-31T00:01:59,40.04646,-80.73083
366826930,2022-03-31T00:01:11,29.78952,-95.06472
367153110,2022-03-31T00:01:11,27.83527,-97.38628
338329884,2022-03-31T00:00:25,28.04903,-82.7874
775998379,2022-03-31T00:00:27,18.28927,-65.63511
368138590,2022-03-31T00:00:28,18.3276,-64.95026
319143600,2022-03-31T00:00:29,25.90665,-80.12569
367701380,2022-03-31T00:00:33,33.83295,-91.05943
368051020,2022-03-31T00:00:40,47.68086,-122.40786
338428065,2022-03-31T00:00:44,27.33425,-82.54748
338391453,2022-03-31T00:00:44,27.79538,-97.39012
338107037,2022-03-31T00:00:51,47.64979,-122.32996
367728230,2022-03-31T00:01:01,31.26108,-91.6505
368051990,2022-03-31T00:01:01,47.74757,-122.55169
316036153,2022-03-31T00:01:06,49.29901,-123.42756
368089850,2022-03-31T00:01:06,47.72337,-122.64201
367350170,2022-03-31T00:01:09,30.18264,-93.31192
366862820,2022-03-31T00:01:10,29.92164,-93.88318
368070660,2022-03-31T00:01:13,29.75556,-95.09376
338118255,2022-03-31T00:01:20,47.29603,-122.42288
366468000,2022-03-31T00:01:19,48.03491,-122.18617
338160804,2022-03-31T00:00:23,47.67865,-122.40715
368125380,2022-03-31T00:00:27,48.4984,-122.60294
338174872,2022-03-31T00:00:31,32.1811,-80.72882
249000397,2022-03-31T00:00:33,25.78633,-80.17943
352898749,2022-03-31T00:00:34,30.67877,-81.46376
316012453,2022-03-31T00:00:37,48.84564,-123.48877
368029080,2022-03-31T00:00:38,18.32264,-64.9561
338333275,2022-03-31T00:00:50,32.18118,-80.72883
368134630,2022-03-31T00:00:51,28.38477,-80.69495
368159650,2022-03-31T00:00:53,26.2147,-80.10085
338408525,2022-03-31T00:01:00,47.6445,-122.31407
367406570,2022-03-31T00:01:07,48.75538,-122.50439
367522170,2022-03-31T00:01:10,37.90838,-86.74802
369970091,2022-03-31T00:01:13,27.7189,-80.10651
367488280,2022-03-31T00:01:13,47.67716,-122.4137
367487960,2022-03-31T00:01:15,33.24755,-79.21082
338307324,2022-03-31T00:00:50,32.03146,-81.04834
368172160,2022-03-31T00:01:01,26.11712,-80.14091
538080044,2022-03-31T00:01:02,26.05856,-80.13621
367076910,2022-03-31T00:01:02,29.74593,-92.3298
368212360,2022-03-31T00:01:05,27.65825,-80.36999
368609000,2022-03-31T00:01:14,43.71544,-124.10142
368170760,2022-03-31T00:00:02,48.50049,-122.60488
367383660,2022-03-31T00:00:05,38.852,-90.11236
367589540,2022-03-31T00:00:12,29.98974,-81.65421
367710320,2022-03-31T00:00:15,38.53845,-90.25101
338099886,2022-03-31T00:00:35,48.5144,-122.60429
367679550,2022-03-31T00:01:01,29.99447,-93.21873
367625190,2022-03-31T00:01:09,29.71994,-90.11735
367004570,2022-03-31T00:01:10,29.91503,-89.92135
366857940,2022-03-31T00:01:10,29.79443,-93.32457
338100538,2022-03-31T00:01:12,30.29545,-87.6302
316038777,2022-03-31T00:00:21,38.88387,-90.17611
338165266,2022-03-31T00:00:18,48.3814,-122.51451
316044885,2022-03-31T00:00:23,49.29214,-123.12723
367661670,2022-03-31T00:00:21,30.13164,-89.66411
368104170,2022-03-31T00:00:32,48.64677,-122.8708
367586890,2022-03-31T00:00:24,29.99068,-90.40453
338391217,2022-03-31T00:00:33,47.7956,-122.49846
368150490,2022-03-31T00:00:45,47.62846,-122.38809
368083470,2022-03-31T00:01:09,38.82954,-90.11464
316036192,2022-03-31T00:00:55,49.24782,-123.26059
368170760,2022-03-31T00:01:12,48.5005,-122.60485
366921420,2022-03-31T00:01:14,29.72388,-95.27346
367320510,2022-03-31T00:01:00,39.02033,-81.76435
636021394,2022-03-31T00:00:33,32.13543,-81.14258
367757320,2022-03-31T00:01:07,27.8101,-97.3384
367005170,2022-03-31T00:01:08,40.63602,-89.61969
367719060,2022-03-31T00:00:50,38.18307,-81.34542
368216610,2022-03-31T00:01:29,26.05955,-80.13531
368006890,2022-03-31T00:01:12,35.08707,-90.08892
499929694,2022-03-31T00:01:14,48.49299,-122.71962
366999423,2022-03-31T00:01:17,40.50477,-80.08857
316013412,2022-03-31T00:01:17,48.90694,-123.47237
367037280,2022-03-31T00:01:17,29.76671,-95.10865
367541370,2022-03-31T00:01:17,38.84961,-90.10912
563063800,2022-03-31T00:01:20,24.93531,-80.14509
366943490,2022-03-31T00:01:24,27.92701,-82.44731
367661670,2022-03-31T00:01:32,30.13165,-89.66413
367057610,2022-03-31T00:00:25,34.50719,-90.58181
367119810,2022-03-31T00:00:41,29.3288,-94.77337
352001121,2022-03-31T00:00:58,47.62408,-122.37143
368134280,2022-03-31T00:00:43,41.5144,-88.09047
367174230,2022-03-31T00:00:59,48.10696,-122.78149
369040000,2022-03-31T00:01:07,28.04306,-88.07642
316028574,2022-03-31T00:00:51,49.17166,-122.96302
368055550,2022-03-31T00:01:04,29.76134,-95.10744
367143690,2022-03-31T00:01:05,29.93647,-89.99127
367515760,2022-03-31T00:01:06,18.46295,-66.12245
308077000,2022-03-31T00:01:12,48.80979,-123.40013
368121540,2022-03-31T00:00:22,45.56027,-122.72885
368085190,2022-03-31T00:00:28,30.05907,-93.36188
367686680,2022-03-31T00:00:54,26.09171,-80.17325
538005124,2022-03-31T00:01:01,28.59956,-88.01774
367593540,2022-03-31T00:01:02,26.70358,-80.04462
368009250,2022-03-31T00:00:36,47.58796,-122.3533
367057630,2022-03-31T00:00:48,32.47653,-91.11406
370825000,2022-03-31T00:01:00,29.87388,-89.93901
366967710,2022-03-31T00:01:02,30.04926,-90.53863
311000580,2022-03-31T00:01:13,26.82458,-94.8308
338398296,2022-03-31T00:01:06,45.60514,-122.65543
367510770,2022-03-31T00:00:08,29.33264,-89.05753
366595000,2022-03-31T00:01:06,29.31434,-94.78408
319164000,2022-03-31T00:00:41,26.832,-80.05344
367502810,2022-03-31T00:01:07,48.64673,-122.87155
367697010,2022-03-31T00:01:13,29.75887,-95.0698
366872810,2022-03-31T00:01:17,25.78878,-80.17281
367587710,2022-03-31T00:01:09,29.13254,-90.2015
538008236,2022-03-31T00:00:43,30.05344,-90.58447
367741150,2022-03-31T00:01:14,47.58815,-122.34336
367788290,2022-03-31T00:01:15,29.9689,-93.86019
367678140,2022-03-31T00:01:14,29.78979,-95.07176
366996830,2022-03-31T00:01:18,38.4037,-82.5567
367075110,2022-03-31T00:01:19,29.41602,-94.82734
368177990,2022-03-31T00:01:40,29.79519,-90.06713
366986320,2022-03-31T00:01:11,38.57128,-90.23177
367510770,2022-03-31T00:01:19,29.33341,-89.05778
366953870,2022-03-31T00:01:16,35.0829,-90.17397
366982810,2022-03-31T00:01:24,29.94871,-90.02386
338393517,2022-03-31T00:01:07,25.85201,-80.15814
257040610,2022-03-31T00:01:53,29.12505,-90.21635
219683000,2022-03-31T00:01:19,29.73898,-95.12294
367393390,2022-03-31T00:01:58,47.61717,-122.51284
368156970,2022-03-31T00:01:18,29.76263,-93.90479
338199276,2022-03-31T00:02:08,32.08546,-80.99074
367549260,2022-03-31T00:01:14,29.92669,-89.96875
368019160,2022-03-31T00:00:16,48.51157,-122.64657
368170680,2022-03-31T00:01:28,29.36381,-94.89313
235103766,2022-03-31T00:01:26,29.73514,-95.27712
316018038,2022-03-31T00:00:31,48.79962,-123.39199
367751050,2022-03-31T00:01:02,30.02652,-90.46948
368142010,2022-03-31T00:01:05,29.9513,-90.38691
367473550,2022-03-31T00:01:08,30.30403,-91.31922
368038040,2022-03-31T00:01:13,34.80666,-87.62117
367420350,2022-03-31T00:01:14,35.44069,-89.99531
241190000,2022-03-31T00:01:10,28.91067,-94.29717
378113388,2022-03-31T00:00:16,26.26758,-80.08319
538006612,2022-03-31T00:01:06,28.49328,-96.41973
338398077,2022-03-31T00:00:30,30.22083,-93.2506
366748650,2022-03-31T00:00:37,29.78082,-92.18625
367743370,2022-03-31T00:00:38,34.8115,-87.39118
367547090,2022-03-31T00:01:12,35.12443,-90.07627
367740670,2022-03-31T00:01:19,27.84013,-97.06919
316028852,2022-03-31T00:00:36,49.29173,-123.12452
366941850,2022-03-31T00:00:37,29.34903,-94.73415
371923000,2022-03-31T00:00:11,26.0635,-80.01695
368172470,2022-03-31T00:00:43,37.08946,-88.45645
368141170,2022-03-31T00:00:48,25.78385,-80.15926
367702390,2022-03-31T00:01:06,30.52133,-91.22334
368242770,2022-03-31T00:01:03,29.37441,-94.79914
316003527,2022-03-31T00:01:15,49.12369,-123.18906
366950140,2022-03-31T00:01:16,48.75659,-122.50383
367688770,2022-03-31T00:01:21,30.21782,-91.31758
368000070,2022-03-31T00:01:40,30.70767,-81.4593
367770540,2022-03-31T00:00:27,47.62946,-122.39262
316003331,2022-03-31T00:00:37,49.25702,-125.84233
477999100,2022-03-31T00:01:06,27.75849,-94.41313
308311000,2022-03-31T00:01:07,18.09138,-65.47662
367548170,2022-03-31T00:01:10,30.06177,-94.05632
227813010,2022-03-31T00:01:11,26.77397,-80.04998
368040980,2022-03-31T00:01:11,47.62854,-122.39063
368110390,2022-03-31T00:01:13,29.78566,-95.06629
367569850,2022-03-31T00:00:41,29.25658,-89.36107
366959090,2022-03-31T00:01:14,29.77815,-95.10086
367629590,2022-03-31T00:00:47,29.65648,-94.68337
259890000,2022-03-31T00:01:07,29.83706,-89.99377
538071393,2022-03-31T00:01:11,26.0587,-80.13598
255806154,2022-03-31T00:01:15,29.4565,-93.66731
367458050,2022-03-31T00:01:12,30.75218,-88.03493
367328790,2022-03-31T00:01:13,30.11527,-90.98011
366973420,2022-03-31T00:00:27,29.24372,-95.22231
367384000,2022-03-31T00:00:47,30.40003,-81.5253
367767480,2022-03-31T00:01:11,29.31192,-94.80291
366993660,2022-03-31T00:01:11,29.87163,-89.94557
366820360,2022-03-31T00:01:13,30.04107,-90.63778
366961550,2022-03-31T00:01:11,30.04906,-90.53698
563113900,2022-03-31T00:01:14,30.04619,-90.4789
338366849,2022-03-31T00:00:25,29.55641,-95.02864
339904000,2022-03-31T00:01:16,25.78609,-80.17918
319403000,2022-03-31T00:01:17,26.74771,-80.05094
316032244,2022-03-31T00:00:16,48.73976,-123.22861
368212870,2022-03-31T00:01:04,48.38384,-122.51266
366972040,2022-03-31T00:01:08,29.73729,-95.156
338431573,2022-03-31T00:00:11,27.54442,-82.93356
403538000,2022-03-31T00:00:11,27.68491,-96.41869
368068070,2022-03-31T00:01:07,18.3377,-64.93185
319172900,2022-03-31T00:00:38,26.74932,-80.0493
563070500,2022-03-31T00:00:41,29.19656,-94.59742
338393467,2022-03-31T00:00:55,30.35084,-81.44928
366951080,2022-03-31T00:00:57,28.55478,-80.79518
368167580,2022-03-31T00:00:58,30.27359,-88.48994
338309989,2022-03-31T00:01:00,25.3116,-80.28006
316005175,2022-03-31T00:01:19,49.08885,-123.34642
368926303,2022-03-31T00:01:19,30.7887,-81.49683
367448570,2022-03-31T00:00:16,27.82014,-97.43177
366943250,2022-03-31T00:00:24,26.08241,-80.11571
368155170,2022-03-31T00:00:39,29.7292,-95.05407
338394477,2022-03-31T00:00:27,47.67857,-122.40848
367143710,2022-03-31T00:00:42,41.4963,-88.11433
367641620,2022-03-31T00:00:30,37.88183,-87.83373
368082370,2022-03-31T00:00:42,27.97593,-82.82519
368176440,2022-03-31T00:00:32,26.10155,-80.11315
338308017,2022-03-31T00:00:35,32.11903,-81.13254
367513150,2022-03-31T00:00:39,45.64343,-122.75284
304304000,2022-03-31T00:00:45,26.0947,-80.12277
339619000,2022-03-31T00:00:46,25.72563,-80.2322
235022691,2022-03-31T00:01:01,28.40834,-80.6288
304080796,2022-03-31T00:01:03,32.00139,-80.67897
367183360,2022-03-31T00:01:05,47.5732,-122.34491
367376530,2022-03-31T00:01:16,28.74252,-88.82549
366995010,2022-03-31T00:01:11,18.44772,-66.09111
368124510,2022-03-31T00:01:07,38.58186,-90.21032
636017832,2022-03-31T00:00:59,28.94341,-95.31701
366919210,2022-03-31T00:01:02,41.32851,-88.75403
367765950,2022-03-31T00:01:19,38.86003,-90.13132
367090310,2022-03-31T00:01:13,29.57795,-89.16232
367057320,2022-03-31T00:01:15,37.04726,-89.18106
368021310,2022-03-31T00:01:18,29.64524,-91.09534
366954180,2022-03-31T00:01:16,29.76159,-90.09804
319025300,2022-03-31T00:00:24,29.31302,-94.52877
366954010,2022-03-31T00:01:19,28.94967,-95.33017
367122740,2022-03-31T00:00:42,41.53709,-88.08273
368054570,2022-03-31T00:01:16,30.05913,-93.5489
316031782,2022-03-31T00:00:56,48.65325,-123.39353
368164750,2022-03-31T00:01:24,27.85411,-97.17026
366047000,2022-03-31T00:01:04,47.62917,-122.38099
367748330,2022-03-31T00:01:26,29.6004,-90.36441
538005443,2022-03-31T00:01:10,29.82178,-90.00213
367133230,2022-03-31T00:01:32,26.74068,-80.04223
368196410,2022-03-31T00:01:12,28.68553,-89.22333
368119120,2022-03-31T00:01:34,30.04078,-90.63666
367640280,2022-03-31T00:00:44,48.75558,-122.50908
338305000,2022-03-31T00:01:00,27.93989,-82.44229
367596750,2022-03-31T00:01:07,27.81006,-97.3771
316001235,2022-03-31T00:01:11,48.59377,-123.49576
368052910,2022-03-31T00:01:12,30.0093,-89.91921
366088000,2022-03-31T00:01:14,29.12945,-90.20135
367530220,2022-03-31T00:01:16,47.65727,-122.37947
564335000,2022-03-31T00:01:16,29.78483,-90.01609
366884240,2022-03-31T00:01:18,27.85403,-82.39726
367794450,2022-03-31T00:01:18,36.99968,-89.16147
338217326,2022-03-31T00:01:21,47.56889,-122.34879
367681150,2022-03-31T00:01:45,37.2347,-88.46823
377907000,2022-03-31T00:01:28,26.76792,-80.05199
671219100,2022-03-31T00:01:27,18.33586,-64.94688
367510030,2022-03-31T00:01:43,29.77858,-92.18061
367379290,2022-03-31T00:02:10,30.29168,-91.22356
564335000,2022-03-31T00:02:19,29.78072,-90.01898
367476930,2022-03-31T00:02:20,41.40583,-88.21664
367573820,2022-03-31T00:00:01,45.49602,-124.22016
366995470,2022-03-31T00:01:15,34.3485,-86.27996
316001235,2022-03-31T00:00:03,48.59162,-123.49361
367114880,2022-03-31T00:01:15,30.02121,-93.98131
303275000,2022-03-31T00:00:03,47.43633,-125.25404
367586510,2022-03-31T00:01:10,36.99674,-89.15288
367090310,2022-03-31T00:00:04,29.57797,-89.16234
366986810,2022-03-31T00:00:46,44.06003,-91.66795
367501920,2022-03-31T00:01:11,40.50056,-80.07622
577366000,2022-03-31T00:00:46,18.426,-64.60995
367598440,2022-03-31T00:01:25,29.5421,-90.76064
367638130,2022-03-31T00:01:13,38.85745,-90.11782
368120510,2022-03-31T00:01:14,27.58609,-82.75993
367765000,2022-03-31T00:01:11,48.75436,-122.50562
368110230,2022-03-31T00:00:38,37.08411,-88.59069
368145650,2022-03-31T00:01:14,38.2568,-90.37023
367639270,2022-03-31T00:01:12,29.98953,-90.80665
367702290,2022-03-31T00:01:16,30.11099,-90.91825
636015589,2022-03-31T00:01:18,26.06591,-97.15661
367385550,2022-03-31T00:01:04,47.64583,-122.31183
367026560,2022-03-31T00:01:16,29.96786,-93.8598
339335000,2022-03-31T00:01:10,47.51788,-122.30665
367683560,2022-03-31T00:01:14,40.38546,-91.4051
368020390,2022-03-31T00:00:49,44.32598,-91.91974
368037590,2022-03-31T00:00:25,47.68266,-122.40596
367094660,2022-03-31T00:01:22,30.25178,-88.08101
367057340,2022-03-31T00:01:39,31.54481,-91.45012
368224160,2022-03-31T00:00:51,29.60011,-90.67131
353260000,2022-03-31T00:01:06,46.19783,-123.82162
353105000,2022-03-31T00:01:06,29.35005,-78.1238
538006535,2022-03-31T00:01:10,27.92297,-82.42166
538006385,2022-03-31T00:01:11,48.36591,-124.20427
366984880,2022-03-31T00:01:12,35.52726,-89.98293
369970969,2022-03-31T00:01:15,29.55899,-80.50137
367743660,2022-03-31T00:01:19,29.97742,-90.40037
368220860,2022-03-31T00:01:19,30.72645,-88.05594
367624350,2022-03-31T00:01:13,29.0773,-90.17258
367688580,2022-03-31T00:01:17,29.73309,-95.02101
367193790,2022-03-31T00:01:32,27.82456,-97.43614
375314000,2022-03-31T00:01:34,26.34355,-80.07248
367347150,2022-03-31T00:00:17,30.09272,-93.72429
366986810,2022-03-31T00:01:57,44.06003,-91.66795
338241769,2022-03-31T00:00:21,26.82777,-80.0586
353260000,2022-03-31T00:02:07,46.19893,-123.81894
368076460,2022-03-31T00:00:38,37.1126,-88.44203
367635951,2022-03-31T00:02:13,26.89375,-80.0716
367708880,2022-03-31T00:00:47,40.60944,-80.63673
367150680,2022-03-31T00:01:33,48.75708,-122.50524
367109430,2022-03-31T00:01:12,32.08212,-81.06302
367524270,2022-03-31T00:01:32,28.32847,-96.64684
367026930,2022-03-31T00:01:12,48.51278,-122.64622
366988260,2022-03-31T00:01:28,29.74078,-93.89104
367638260,2022-03-31T00:01:18,38.91855,-90.23619
367304000,2022-03-31T00:02:09,29.6858,-91.17003
368144320,2022-03-31T00:02:15,30.50958,-91.19623
367003870,2022-03-31T00:00:00,30.48015,-91.19355
367633210,2022-03-31T00:00:02,29.99387,-93.91043
538003481,2022-03-31T00:00:03,28.02192,-94.94816
367643790,2022-03-31T00:00:04,26.08193,-80.11629
367761740,2022-03-31T00:00:09,29.30619,-94.81318
209182000,2022-03-31T00:01:58,29.80076,-90.0093
368063890,2022-03-31T00:02:03,37.05505,-88.50915
367743020,2022-03-31T00:01:15,33.9525,-91.1134
367798350,2022-03-31T00:02:12,30.07394,-93.72219
367306520,2022-03-31T00:01:09,29.86236,-91.20531
368219290,2022-03-31T00:01:28,30.3643,-88.56681
367614890,2022-03-31T00:01:14,29.70314,-95.02421
316047682,2022-03-31T00:00:34,49.31248,-123.09306
366764740,2022-03-31T00:01:18,47.2689,-122.41572
367517730,2022-03-31T00:01:13,33.19969,-87.6218
367642490,2022-03-31T00:01:14,29.69962,-95.00164
368161640,2022-03-31T00:01:13,29.90632,-89.91455
538007209,2022-03-31T00:00:30,29.27028,-94.47372
354519000,2022-03-31T00:01:05,24.76047,-79.70374
368222260,2022-03-31T00:01:10,30.39053,-88.87094
366811580,2022-03-31T00:01:11,32.7458,-79.85153
210303000,2022-03-31T00:00:35,25.78433,-80.17922
367799340,2022-03-31T00:00:34,29.61128,-95.02541
368156120,2022-03-31T00:00:39,25.3135,-80.28059
368244850,2022-03-31T00:00:43,25.30288,-80.28904
368222350,2022-03-31T00:00:46,31.15401,-81.49953
366603000,2022-03-31T00:00:40,25.77622,-80.18041
